Frequency (Hz),Magnitude,Magnitude (dB)
2376.0259,0.000124,-78.156162
2376.7312,0.000126,-78.025755
2377.4364,0.000114,-78.849099
2378.1417,0.000102,-79.787176
2378.8470,0.000088,-81.132070
2379.5522,0.000120,-78.430878
2380.2575,0.000082,-81.689523
2380.9627,0.000090,-80.913646
2381.6680,0.000067,-83.478084
2382.3733,0.000054,-85.430455
2383.0785,0.000027,-91.339408
2383.7838,0.000070,-83.088555
2384.4890,0.000065,-83.753866
2385.1943,0.000056,-85.051250
2385.8996,0.000058,-84.686773
2386.6048,0.000027,-91.271261
2387.3101,0.000061,-84.330937
2388.0154,0.000037,-88.725733
2388.7206,0.000055,-85.152890
2389.4259,0.000056,-85.025760
2390.1311,0.000027,-91.467682
2390.8364,0.000029,-90.710049
2391.5417,0.000055,-85.139084
2392.2469,0.000044,-87.050622
2392.9522,0.000024,-92.390160
2393.6574,0.000053,-85.524673
2394.3627,0.000039,-88.164619
2395.0680,0.000021,-93.409348
2395.7732,0.000052,-85.623989
2396.4785,0.000049,-86.174033
2397.1838,0.000016,-95.794671
2397.8890,0.000033,-89.756881
2398.5943,0.000032,-89.938385
2399.2995,0.000043,-87.347730
2400.0048,0.000065,-83.805604
2400.7101,0.000040,-87.867785
2401.4153,0.000008,-102.126387
2402.1206,0.000031,-90.275198
2402.8258,0.000041,-87.810107
2403.5311,0.000023,-92.900066
2404.2364,0.000007,-103.322157
2404.9416,0.000010,-99.669277
2405.6469,0.000045,-87.013227
2406.3522,0.000060,-84.412032
2407.0574,0.000016,-96.180792
2407.7627,0.000023,-92.764920
2408.4679,0.000025,-91.891960
2409.1732,0.000058,-84.673945
2409.8785,0.000030,-90.586112
2410.5837,0.000026,-91.592376
2411.2890,0.000016,-95.687449
2411.9942,0.000028,-91.061831
2412.6995,0.000044,-87.121755
2413.4048,0.000026,-91.598778
2414.1100,0.000010,-99.613482
2414.8153,0.000017,-95.336406
2415.5206,0.000051,-85.918407
2416.2258,0.000019,-94.363854
2416.9311,0.000051,-85.931592
2417.6363,0.000026,-91.651383
2418.3416,0.000042,-87.528328
2419.0469,0.000027,-91.279883
2419.7521,0.000047,-86.633178
2420.4574,0.000032,-90.000813
2421.1626,0.000032,-89.910772
2421.8679,0.000046,-86.780242
2422.5732,0.000057,-84.863578
2423.2784,0.000047,-86.582400
2423.9837,0.000030,-90.582896
2424.6889,0.000023,-92.582303
2425.3942,0.000047,-86.540286
2426.0995,0.000086,-81.343404
2426.8047,0.000011,-99.238640
2427.5100,0.000046,-86.723937
2428.2153,0.000046,-86.662772
2428.9205,0.000078,-82.197924
2429.6258,0.000007,-102.584072
2430.3310,0.000074,-82.635076
2431.0363,0.000061,-84.274812
2431.7416,0.000055,-85.134847
2432.4468,0.000041,-87.695038
2433.1521,0.000026,-91.576369
2433.8573,0.000032,-89.951151
2434.5626,0.000078,-82.206413
2435.2679,0.000011,-99.227218
2435.9731,0.000042,-87.611236
2436.6784,0.000019,-94.622219
2437.3837,0.000083,-81.650246
2438.0889,0.000025,-92.160530
2438.7942,0.000044,-87.186293
2439.4994,0.000030,-90.400697
2440.2047,0.000082,-81.730535
2440.9100,0.000031,-90.208466
2441.6152,0.000014,-97.319708
2442.3205,0.000011,-99.183107
2443.0257,0.000056,-84.967355
2443.7310,0.000047,-86.589704
2444.4363,0.000025,-91.968226
2445.1415,0.000020,-93.989325
2445.8468,0.000098,-80.202531
2446.5521,0.000060,-84.385332
2447.2573,0.000042,-87.526678
2447.9626,0.000029,-90.762225
2448.6678,0.000077,-82.237990
2449.3731,0.000054,-85.400117
2450.0784,0.000067,-83.479200
2450.7836,0.000084,-81.525209
2451.4889,0.000040,-87.915074
2452.1941,0.000094,-80.555303
2452.8994,0.000031,-90.284600
2453.6047,0.000030,-90.371834
2454.3099,0.000083,-81.566760
2455.0152,0.000074,-82.658466
2455.7205,0.000083,-81.623302
2456.4257,0.000167,-75.531435
2457.1310,0.000091,-80.785341
2457.8362,0.000117,-78.650459
2458.5415,0.000175,-75.160187
2459.2468,0.000070,-83.089451
2459.9520,0.000134,-77.443887
2460.6573,0.000144,-76.838887
2461.3625,0.000096,-80.368140
2462.0678,0.000180,-74.889009
2462.7731,0.000210,-73.559239
2463.4783,0.000170,-75.372801
2464.1836,0.000227,-72.862658
2464.8889,0.000256,-71.826293
2465.5941,0.000244,-72.254409
2466.2994,0.000299,-70.499766
2467.0046,0.000318,-69.946844
2467.7099,0.000299,-70.479466
2468.4152,0.000334,-69.528628
2469.1204,0.000321,-69.880314
2469.8257,0.000357,-68.951573
2470.5309,0.000397,-68.020464
2471.2362,0.000433,-67.279409
2471.9415,0.000426,-67.416909
2472.6467,0.000495,-66.100602
2473.3520,0.000477,-66.428374
2474.0573,0.000474,-66.479286
2474.7625,0.000418,-67.566630
2475.4678,0.000364,-68.766462
2476.1730,0.000420,-67.530205
2476.8783,0.000353,-69.044661
2477.5836,0.000359,-68.887170
2478.2888,0.000459,-66.757055
2478.9941,0.000260,-71.716610
2479.6993,0.000343,-69.299705
2480.4046,0.000327,-69.706862
2481.1099,0.000092,-80.724735
2481.8151,0.000249,-72.092112
2482.5204,0.000173,-75.215005
2483.2257,0.000019,-94.224730
2483.9309,0.000165,-75.654248
2484.6362,0.000123,-78.186019
2485.3414,0.000030,-90.396684
2486.0467,0.000079,-82.047107
2486.7520,0.000176,-75.106777
2487.4572,0.000108,-79.364843
2488.1625,0.000175,-75.150892
2488.8677,0.000274,-71.256616
2489.5730,0.000204,-73.825163
2490.2783,0.000212,-73.485878
2490.9835,0.000307,-70.253810
2491.6888,0.000204,-73.786408
2492.3941,0.000190,-74.442121
2493.0993,0.000266,-71.503604
2493.8046,0.000185,-74.674028
2494.5098,0.000186,-74.590284
2495.2151,0.000210,-73.553834
2495.9204,0.000202,-73.886440
2496.6256,0.000268,-71.430736
2497.3309,0.000280,-71.067521
2498.0361,0.000212,-73.472716
2498.7414,0.000282,-71.000195
2499.4467,0.000277,-71.140421
2500.1519,0.000202,-73.905462
2500.8572,0.000263,-71.610697
2501.5625,0.000272,-71.312167
2502.2677,0.000179,-74.933746
2502.9730,0.000219,-73.194075
2503.6782,0.000257,-71.792930
2504.3835,0.000167,-75.551312
2505.0888,0.000249,-72.061345
2505.7940,0.000223,-73.049445
2506.4993,0.000092,-80.718908
2507.2045,0.000225,-72.945188
2507.9098,0.000209,-73.612085
2508.6151,0.000081,-81.840937
2509.3203,0.000183,-74.762492
2510.0256,0.000216,-73.316710
2510.7308,0.000089,-80.982677
2511.4361,0.000070,-83.086407
2512.1414,0.000185,-74.638471
2512.8466,0.000120,-78.407640
2513.5519,0.000060,-84.439229
2514.2572,0.000113,-78.915499
2514.9624,0.000122,-78.268470
2515.6677,0.000074,-82.608380
2516.3729,0.000026,-91.813484
2517.0782,0.000067,-83.521861
2517.7835,0.000125,-78.055954
2518.4887,0.000064,-83.825791
2519.1940,0.000076,-82.423076
2519.8992,0.000097,-80.247683
2520.6045,0.000088,-81.124942
2521.3098,0.000035,-89.197239
2522.0150,0.000103,-79.779771
2522.7203,0.000095,-80.405018
2523.4256,0.000030,-90.387165
2524.1308,0.000139,-77.135946
2524.8361,0.000154,-76.266980
2525.5413,0.000021,-93.443264
2526.2466,0.000148,-76.593968
2526.9519,0.000181,-74.845368
2527.6571,0.000192,-74.333288
2528.3624,0.000104,-79.658710
2529.0676,0.000233,-72.656059
2529.7729,0.000155,-76.200282
2530.4782,0.000117,-78.649078
2531.1834,0.000209,-73.580221
2531.8887,0.000210,-73.541995
2532.5940,0.000134,-77.443699
2533.2992,0.000167,-75.551872
2534.0045,0.000235,-72.579207
2534.7097,0.000158,-76.052549
2535.4150,0.000173,-75.237856
2536.1203,0.000151,-76.427478
2536.8255,0.000166,-75.614925
2537.5308,0.000149,-76.533440
2538.2360,0.000250,-72.034790
2538.9413,0.000096,-80.346224
2539.6466,0.000259,-71.719418
2540.3518,0.000231,-72.746000
2541.0571,0.000345,-69.245603
2541.7624,0.000171,-75.363374
2542.4676,0.000320,-69.892537
2543.1729,0.000224,-73.010645
2543.8781,0.000397,-68.016517
2544.5834,0.000318,-69.947074
2545.2887,0.000269,-71.405316
2545.9939,0.000216,-73.324867
2546.6992,0.000283,-70.950639
2547.4044,0.000369,-68.650793
2548.1097,0.000264,-71.561653
2548.8150,0.000249,-72.066622
2549.5202,0.000049,-86.181880
2550.2255,0.000235,-72.569785
2550.9308,0.000144,-76.835125
2551.6360,0.000135,-77.376729
2552.3413,0.000113,-78.910252
2553.0465,0.000157,-76.072415
2553.7518,0.000213,-73.448145
2554.4571,0.000039,-88.106265
2555.1623,0.000117,-78.614684
2555.8676,0.000258,-71.766461
2556.5728,0.000204,-73.793297
2557.2781,0.000084,-81.533440
2557.9834,0.000206,-73.704332
2558.6886,0.000161,-75.859111
2559.3939,0.000149,-76.526157
2560.0992,0.000054,-85.293101
2560.8044,0.000086,-81.349347
2561.5097,0.000106,-79.460194
2562.2149,0.000103,-79.733139
2562.9202,0.000112,-78.998850
2563.6255,0.000129,-77.817151
2564.3307,0.000041,-87.837991
2565.0360,0.000190,-74.446685
2565.7412,0.000022,-92.969714
2566.4465,0.000177,-75.019670
2567.1518,0.000065,-83.688685
2567.8570,0.000182,-74.819076
2568.5623,0.000115,-78.757304
2569.2676,0.000174,-75.195992
2569.9728,0.000163,-75.759558
2570.6781,0.000201,-73.930858
2571.3833,0.000175,-75.128809
2572.0886,0.000143,-76.922083
2572.7939,0.000214,-73.392229
2573.4991,0.000206,-73.734174
2574.2044,0.000290,-70.740710
2574.9096,0.000083,-81.596301
2575.6149,0.000270,-71.383977
2576.3202,0.000207,-73.694319
2577.0254,0.000242,-72.312350
2577.7307,0.000189,-74.458202
2578.4360,0.000260,-71.714369
2579.1412,0.000284,-70.923541
2579.8465,0.000325,-69.764139
2580.5517,0.000181,-74.840142
2581.2570,0.000345,-69.240787
2581.9623,0.000365,-68.750779
2582.6675,0.000306,-70.282786
2583.3728,0.000247,-72.151356
2584.0780,0.000208,-73.625455
2584.7833,0.000297,-70.551858
2585.4886,0.000270,-71.381766
2586.1938,0.000252,-71.987597
2586.8991,0.000241,-72.373862
2587.6043,0.000315,-70.033416
2588.3096,0.000233,-72.642173
2589.0149,0.000258,-71.765481
2589.7201,0.000140,-77.069401
2590.4254,0.000291,-70.726341
2591.1307,0.000204,-73.820196
2591.8359,0.000143,-76.871602
2592.5412,0.000218,-73.227982
2593.2464,0.000368,-68.686527
2593.9517,0.000316,-70.007592
2594.6570,0.000294,-70.641494
2595.3622,0.000170,-75.373242
2596.0675,0.000239,-72.440605
2596.7727,0.000249,-72.068846
2597.4780,0.000146,-76.741376
2598.1833,0.000441,-67.115068
2598.8885,0.000361,-68.838181
2599.5938,0.000527,-65.567490
2600.2991,0.000315,-70.041672
2601.0043,0.000148,-76.619919
2601.7096,0.000232,-72.696378
2602.4148,0.000322,-69.848619
2603.1201,0.000603,-64.391933
2603.8254,0.000689,-63.238630
2604.5306,0.000666,-63.529390
2605.2359,0.000558,-65.073047
2605.9411,0.000339,-69.390109
2606.6464,0.000116,-78.728027
2607.3517,0.000393,-68.107203
2608.0569,0.000334,-69.531561
2608.7622,0.000613,-64.244805
2609.4675,0.000550,-65.185906
2610.1727,0.000668,-63.508870
2610.8780,0.000138,-77.184544
2611.5832,0.000239,-72.448606
2612.2885,0.000117,-78.611974
2612.9938,0.000345,-69.255561
2613.6990,0.000427,-67.383722
2614.4043,0.000429,-67.348792
2615.1095,0.000539,-65.366936
2615.8148,0.000525,-65.600893
2616.5201,0.000740,-62.615770
2617.2253,0.000311,-70.133210
2617.9306,0.000096,-80.388610
2618.6359,0.000382,-68.350665
2619.3411,0.000463,-66.679874
2620.0464,0.000914,-60.783056
2620.7516,0.000872,-61.184747
2621.4569,0.000455,-66.840040
2622.1622,0.000313,-70.077793
2622.8674,0.000024,-92.291431
2623.5727,0.000203,-73.843201
2624.2779,0.000280,-71.042691
2624.9832,0.000463,-66.694950
2625.6885,0.000393,-68.109770
2626.3937,0.000497,-66.065528
2627.0990,0.000546,-65.254312
2627.8043,0.000514,-65.778738
2628.5095,0.000305,-70.317921
2629.2148,0.000336,-69.473944
2629.9200,0.000261,-71.663700
2630.6253,0.000320,-69.910015
2631.3306,0.000315,-70.024046
2632.0358,0.000158,-76.023763
2632.7411,0.000425,-67.435276
2633.4463,0.000325,-69.770492
2634.1516,0.000449,-66.961499
2634.8569,0.000206,-73.720956
2635.5621,0.000348,-69.178645
2636.2674,0.000425,-67.436741
2636.9727,0.000245,-72.207709
2637.6779,0.000119,-78.516846
2638.3832,0.000239,-72.426288
2639.0884,0.000368,-68.688919
2639.7937,0.000258,-71.777627
2640.4990,0.000365,-68.759221
2641.2042,0.000369,-68.668556
2641.9095,0.000325,-69.760544
2642.6147,0.000372,-68.585344
2643.3200,0.000226,-72.923366
2644.0253,0.000392,-68.128868
2644.7305,0.000459,-66.764322
2645.4358,0.000487,-66.241601
2646.1411,0.000548,-65.224452
2646.8463,0.000333,-69.554935
2647.5516,0.000344,-69.270173
2648.2568,0.000202,-73.894236
2648.9621,0.000212,-73.486962
2649.6674,0.000221,-73.118196
2650.3726,0.000859,-61.324807
2651.0779,0.000454,-66.858186
2651.7831,0.000487,-66.246643
2652.4884,0.000567,-64.931084
2653.1937,0.000426,-67.404394
2653.8989,0.000252,-71.983776
2654.6042,0.000590,-64.581779
2655.3095,0.000970,-60.263133
2656.0147,0.000211,-73.494089
2656.7200,0.000723,-62.817469
2657.4252,0.000481,-66.365511
2658.1305,0.000392,-68.133448
2658.8358,0.000283,-70.968025
2659.5410,0.001024,-59.793060
2660.2463,0.000619,-64.168453
2660.9515,0.000676,-63.407413
2661.6568,0.000470,-66.559151
2662.3621,0.000262,-71.619555
2663.0673,0.000190,-74.428971
2663.7726,0.000611,-64.278636
2664.4779,0.000376,-68.506914
2665.1831,0.000307,-70.261719
2665.8884,0.000301,-70.422747
2666.5936,0.000253,-71.940848
2667.2989,0.000176,-75.110287
2668.0042,0.000461,-66.733065
2668.7094,0.000598,-64.465089
2669.4147,0.000428,-67.363983
2670.1199,0.000363,-68.811140
2670.8252,0.000194,-74.247490
2671.5305,0.000439,-67.153582
2672.2357,0.000435,-67.232598
2672.9410,0.000571,-64.872797
2673.6462,0.000343,-69.288448
2674.3515,0.000133,-77.535858
2675.0568,0.000241,-72.352055
2675.7620,0.000457,-66.803084
2676.4673,0.000360,-68.878695
2677.1726,0.000376,-68.485534
2677.8778,0.000456,-66.825809
2678.5831,0.000452,-66.902243
2679.2883,0.000372,-68.590672
2679.9936,0.000346,-69.220845
2680.6989,0.000543,-65.298481
2681.4041,0.000322,-69.834892
2682.1094,0.000278,-71.107101
2682.8146,0.000270,-71.363922
2683.5199,0.000534,-65.444984
2684.2252,0.000477,-66.430827
2684.9304,0.000347,-69.198220
2685.6357,0.000189,-74.479895
2686.3410,0.000551,-65.177799
2687.0462,0.000523,-65.633395
2687.7515,0.000490,-66.190805
2688.4567,0.000319,-69.929633
2689.1620,0.000380,-68.406635
2689.8673,0.000525,-65.592126
2690.5725,0.000496,-66.097515
2691.2778,0.000307,-70.244054
2691.9830,0.000418,-67.570821
2692.6883,0.000367,-68.713691
2693.3936,0.000341,-69.344879
2694.0988,0.000322,-69.849330
2694.8041,0.000362,-68.821938
2695.5094,0.000287,-70.834459
2696.2146,0.000420,-67.530338
2696.9199,0.000346,-69.218211
2697.6251,0.000497,-66.068892
2698.3304,0.000203,-73.840697
2699.0357,0.000372,-68.579842
2699.7409,0.000412,-67.712547
2700.4462,0.000435,-67.225945
2701.1514,0.000262,-71.623824
2701.8567,0.000302,-70.405941
2702.5620,0.000554,-65.125070
2703.2672,0.000358,-68.925143
2703.9725,0.000278,-71.111936
2704.6778,0.000280,-71.065432
2705.3830,0.000484,-66.311425
2706.0883,0.000344,-69.267810
2706.7935,0.000143,-76.901331
2707.4988,0.000330,-69.627674
2708.2041,0.000362,-68.814968
2708.9093,0.000321,-69.879548
2709.6146,0.000131,-77.629217
2710.3198,0.000268,-71.438729
2711.0251,0.000030,-90.580454
2711.7304,0.000318,-69.938557
2712.4356,0.000186,-74.611140
2713.1409,0.000263,-71.603363
2713.8462,0.000119,-78.462274
2714.5514,0.000146,-76.735011
2715.2567,0.000214,-73.387933
2715.9619,0.000133,-77.512391
2716.6672,0.000176,-75.069679
2717.3725,0.000058,-84.697113
2718.0777,0.000229,-72.817274
2718.7830,0.000142,-76.928309
2719.4882,0.000299,-70.487372
2720.1935,0.000115,-78.810142
2720.8988,0.000126,-77.991032
2721.6040,0.000254,-71.899674
2722.3093,0.000133,-77.496030
2723.0146,0.000252,-71.967337
2723.7198,0.000073,-82.682053
2724.4251,0.000284,-70.924731
2725.1303,0.000235,-72.568566
2725.8356,0.000229,-72.812501
2726.5409,0.000152,-76.387980
2727.2461,0.000281,-71.036885
2727.9514,0.000408,-67.780019
2728.6566,0.000119,-78.462494
2729.3619,0.000247,-72.142097
2730.0672,0.000336,-69.471319
2730.7724,0.000554,-65.124022
2731.4777,0.000420,-67.539805
2732.1830,0.000332,-69.567499
2732.8882,0.000695,-63.161884
2733.5935,0.000783,-62.120378
2734.2987,0.000775,-62.216586
2735.0040,0.000578,-64.756881
2735.7093,0.000895,-60.964807
2736.4145,0.001416,-56.979892
2737.1198,0.001031,-59.738391
2737.8250,0.000797,-61.965983
2738.5303,0.001160,-58.709753
2739.2356,0.001084,-59.295851
2739.9408,0.001123,-58.992585
2740.6461,0.000396,-68.047931
2741.3514,0.000730,-62.739300
2742.0566,0.001055,-59.534570
2742.7619,0.000636,-63.925188
2743.4671,0.000232,-72.675625
2744.1724,0.000438,-67.172780
2744.8777,0.000189,-74.489041
2745.5829,0.000359,-68.908035
2746.2882,0.000998,-60.013902
2746.9934,0.001364,-57.305193
2747.6987,0.000376,-68.485980
2748.4040,0.000636,-63.928763
2749.1092,0.001378,-57.217856
2749.8145,0.001342,-57.441971
2750.5198,0.000981,-60.164683
2751.2250,0.000092,-80.755007
2751.9303,0.000943,-60.507515
2752.6355,0.001180,-58.559668
2753.3408,0.001038,-59.677443
2754.0461,0.001702,-55.383027
2754.7513,0.001811,-54.840746
2755.4566,0.001403,-57.060812
2756.1618,0.000322,-69.837268
2756.8671,0.001483,-56.577658
2757.5724,0.001942,-54.234847
2758.2776,0.001816,-54.817348
2758.9829,0.000790,-62.051400
2759.6881,0.000883,-61.078990
2760.3934,0.000696,-63.153882
2761.0987,0.000651,-63.729791
2761.8039,0.000168,-75.486682
2762.5092,0.000816,-61.765131
2763.2145,0.001564,-56.112835
2763.9197,0.001554,-56.169121
2764.6250,0.001258,-58.008860
2765.3302,0.000959,-60.367296
2766.0355,0.001431,-56.888782
2766.7408,0.001558,-56.149091
2767.4460,0.000999,-60.008350
2768.1513,0.000445,-67.031566
2768.8565,0.000998,-60.021631
2769.5618,0.000796,-61.979123
2770.2671,0.001749,-55.144843
2770.9723,0.001203,-58.394585
2771.6776,0.001053,-59.549763
2772.3829,0.002841,-50.931310
2773.0881,0.001703,-55.377249
2773.7934,0.003231,-49.812396
2774.4986,0.002030,-53.851225
2775.2039,0.003443,-49.262450
2775.9092,0.002426,-52.302238
2776.6144,0.003220,-49.841854
2777.3197,0.002144,-53.376243
2778.0249,0.001849,-54.661594
2778.7302,0.002216,-53.087601
2779.4355,0.001099,-59.183367
2780.1407,0.001267,-57.945537
2780.8460,0.001456,-56.737747
2781.5513,0.000892,-60.989973
2782.2565,0.001647,-55.667167
2782.9618,0.000929,-60.644294
2783.6670,0.000578,-64.761873
2784.3723,0.000982,-60.159603
2785.0776,0.000692,-63.198535
2785.7828,0.001137,-58.885820
2786.4881,0.000291,-70.728325
2787.1933,0.000779,-62.170201
2787.8986,0.000838,-61.539025
2788.6039,0.000835,-61.570699
2789.3091,0.000793,-62.018830
2790.0144,0.000266,-71.513822
2790.7197,0.000888,-61.027844
2791.4249,0.000633,-63.975996
2792.1302,0.000294,-70.623096
2792.8354,0.000737,-62.648303
2793.5407,0.000523,-65.622222
2794.2460,0.000719,-62.866857
2794.9512,0.000560,-65.043712
2795.6565,0.000256,-71.837805
2796.3617,0.000830,-61.616712
2797.0670,0.000303,-70.363664
2797.7723,0.000329,-69.658206
2798.4775,0.000468,-66.597489
2799.1828,0.000478,-66.419070
2799.8881,0.000629,-64.020886
2800.5933,0.000527,-65.562460
2801.2986,0.000243,-72.295197
2802.0038,0.000902,-60.891523
2802.7091,0.000429,-67.357282
2803.4144,0.000193,-74.271504
2804.1196,0.000629,-64.027341
2804.8249,0.000411,-67.717850
2805.5301,0.000206,-73.709038
2806.2354,0.000506,-65.914912
2806.9407,0.000531,-65.500256
2807.6459,0.000228,-72.857271
2808.3512,0.000509,-65.872965
2809.0565,0.000333,-69.549631
2809.7617,0.000323,-69.802714
2810.4670,0.000498,-66.058736
2811.1722,0.000146,-76.725871
2811.8775,0.000401,-67.934962
2812.5828,0.000148,-76.601022
2813.2880,0.000143,-76.868967
2813.9933,0.000112,-78.997346
2814.6985,0.000277,-71.139490
2815.4038,0.000161,-75.865809
2816.1091,0.000188,-74.508698
2816.8143,0.000297,-70.557920
2817.5196,0.000160,-75.911457
2818.2249,0.000303,-70.366157
2818.9301,0.000166,-75.598266
2819.6354,0.000110,-79.190459
2820.3406,0.000168,-75.472984
2821.0459,0.000109,-79.222124
2821.7512,0.000086,-81.322587
2822.4564,0.000042,-87.614108
2823.1617,0.000179,-74.936762
2823.8669,0.000178,-74.971956
2824.5722,0.000198,-74.073438
2825.2775,0.000168,-75.508661
2825.9827,0.000140,-77.108256
2826.6880,0.000135,-77.399015
2827.3933,0.000079,-82.007336
2828.0985,0.000051,-85.810077
2828.8038,0.000017,-95.621145
2829.5090,0.000042,-87.442799
2830.2143,0.000068,-83.362891
2830.9196,0.000098,-80.174576
2831.6248,0.000124,-78.125444
2832.3301,0.000073,-82.725092
2833.0353,0.000050,-86.007102
2833.7406,0.000062,-84.149671
2834.4459,0.000075,-82.496144
2835.1511,0.000056,-85.037105
2835.8564,0.000029,-90.834996
2836.5617,0.000062,-84.142476
2837.2669,0.000054,-85.283522
2837.9722,0.000065,-83.727062
2838.6774,0.000045,-86.976445
2839.3827,0.000030,-90.569283
2840.0880,0.000076,-82.384731
2840.7932,0.000055,-85.166120
2841.4985,0.000074,-82.598296
2842.2037,0.000073,-82.755093
2842.9090,0.000048,-86.410869
2843.6143,0.000007,-102.680683
2844.3195,0.000009,-101.191017
2845.0248,0.000013,-97.429877
2845.7300,0.000027,-91.427555
2846.4353,0.000003,-111.576892
2847.1406,0.000024,-92.395190
2847.8458,0.000037,-88.696948
2848.5511,0.000009,-100.584083
2849.2564,0.000048,-86.451758
2849.9616,0.000037,-88.520937
2850.6669,0.000016,-95.757882
2851.3721,0.000024,-92.362719
2852.0774,0.000017,-95.450103
2852.7827,0.000050,-86.007271
2853.4879,0.000067,-83.541837
2854.1932,0.000027,-91.237713
2854.8984,0.000070,-83.050083
2855.6037,0.000042,-87.479831
2856.3090,0.000053,-85.504095
2857.0142,0.000058,-84.781876
2857.7195,0.000029,-90.726327
2858.4248,0.000023,-92.915346
2859.1300,0.000022,-93.209650
2859.8353,0.000071,-83.026239
2860.5405,0.000089,-80.978589
2861.2458,0.000036,-88.833129
2861.9511,0.000070,-83.118371
2862.6563,0.000147,-76.682586
2863.3616,0.000103,-79.784136
2864.0668,0.000013,-97.547999
2864.7721,0.000096,-80.379067
2865.4774,0.000174,-75.192769
2866.1826,0.000140,-77.074957
2866.8879,0.000052,-85.725106
2867.5932,0.000212,-73.471845
2868.2984,0.000281,-71.015666
2869.0037,0.000266,-71.512551
2869.7089,0.000070,-83.088764
2870.4142,0.000243,-72.277652
2871.1195,0.000411,-67.724369
2871.8247,0.000299,-70.492996
2872.5300,0.000134,-77.457359
2873.2352,0.000187,-74.582820
2873.9405,0.000444,-67.061646
2874.6458,0.000509,-65.873754
2875.3510,0.000387,-68.252864
2876.0563,0.000408,-67.784948
2876.7616,0.000274,-71.248950
2877.4668,0.000181,-74.861660
2878.1721,0.000307,-70.253704
2878.8773,0.000458,-66.784652
2879.5826,0.000467,-66.608547
2880.2879,0.000439,-67.150704
2880.9931,0.000206,-73.714080
2881.6984,0.000195,-74.191297
2882.4036,0.000185,-74.675329
2883.1089,0.000134,-77.446545
2883.8142,0.000371,-68.612333
2884.5194,0.000151,-76.401923
2885.2247,0.000638,-63.900298
2885.9300,0.000194,-74.227677
2886.6352,0.000469,-66.578671
2887.3405,0.000335,-69.499775
2888.0457,0.000317,-69.976282
2888.7510,0.000385,-68.301636
2889.4563,0.000179,-74.919103
2890.1615,0.000122,-78.295181
2890.8668,0.000153,-76.317045
2891.5720,0.000106,-79.525676
2892.2773,0.000065,-83.760790
2892.9826,0.000144,-76.811922
2893.6878,0.000063,-84.080346
2894.3931,0.000240,-72.385754
2895.0984,0.000021,-93.459417
2895.8036,0.000053,-85.482240
2896.5089,0.000138,-77.211556
2897.2141,0.000125,-78.056376
2897.9194,0.000133,-77.497775
2898.6247,0.000007,-102.919990
2899.3299,0.000069,-83.214835
2900.0352,0.000176,-75.093332
2900.7404,0.000072,-82.858379
2901.4457,0.000050,-86.085575
2902.1510,0.000139,-77.138787
2902.8562,0.000060,-84.430461
2903.5615,0.000067,-83.429030
2904.2668,0.000073,-82.686512
2904.9720,0.000078,-82.144730
2905.6773,0.000058,-84.686545
2906.3825,0.000049,-86.164014
2907.0878,0.000067,-83.524941
2907.7931,0.000058,-84.708513
2908.4983,0.000062,-84.121609
2909.2036,0.000038,-88.470079
2909.9088,0.000056,-85.112776
2910.6141,0.000036,-88.939963
2911.3194,0.000004,-107.222363
2912.0246,0.000037,-88.539042
2912.7299,0.000014,-97.279313
2913.4352,0.000010,-100.431142
2914.1404,0.000002,-115.182808
2914.8457,0.000022,-93.049367
2915.5509,0.000009,-100.849062
2916.2562,0.000009,-101.025342
2916.9615,0.000015,-96.348774
2917.6667,0.000004,-108.672186
2918.3720,0.000012,-98.663973
2919.0772,0.000004,-107.417465
2919.7825,0.000003,-109.265691
2920.4878,0.000011,-98.798341
2921.1930,0.000006,-103.867993
2921.8983,0.000003,-110.888946
2922.6036,0.000004,-107.819085
2923.3088,0.000008,-102.314410
2924.0141,0.000004,-107.587014
2924.7193,0.000001,-121.944862
2925.4246,0.000002,-114.809901
2926.1299,0.000005,-105.843914
2926.8351,0.000004,-109.036588
2927.5404,0.000006,-104.675444
2928.2456,0.000002,-113.140198
2928.9509,0.000006,-105.136784
2929.6562,0.000004,-108.886654
2930.3614,0.000003,-110.555300
2931.0667,0.000004,-108.679058
2931.7719,0.000006,-105.052468
2932.4772,0.000004,-107.629570
2933.1825,0.000001,-123.436864
2933.8877,0.000004,-108.743058
2934.5930,0.000003,-110.444876
2935.2983,0.000004,-107.405658
2936.0035,0.000003,-109.410406
2936.7088,0.000004,-107.388540
2937.4140,0.000007,-103.629034
2938.1193,0.000002,-115.622375
2938.8246,0.000003,-110.669603
2939.5298,0.000004,-107.007350
2940.2351,0.000005,-105.358534
2940.9403,0.000007,-103.618115
2941.6456,0.000005,-106.230919
2942.3509,0.000001,-119.481512
2943.0561,0.000004,-108.687583
2943.7614,0.000003,-109.405381
2944.4667,0.000002,-113.678204
2945.1719,0.000001,-119.960600
2945.8772,0.000001,-123.737505
2946.5824,0.000002,-112.155291
2947.2877,0.000004,-108.765049
2947.9930,0.000003,-109.775566
2948.6982,0.000002,-112.147188
2949.4035,0.000005,-106.246142
2950.1087,0.000004,-107.704952
2950.8140,0.000003,-109.503736
2951.5193,0.000001,-121.333842
2952.2245,0.000003,-110.617474
2952.9298,0.000002,-113.844788
2953.6351,0.000003,-110.298069
2954.3403,0.000003,-109.999131
2955.0456,0.000002,-116.089508
