Time (s),Amplitude
0.060181,0.033386
0.060227,0.015320
0.060272,-0.022095
0.060317,-0.048737
0.060363,-0.042328
0.060408,-0.004974
0.060454,0.039429
0.060499,0.059021
0.060544,0.038147
0.060590,-0.012146
0.060635,-0.060181
0.060680,-0.068756
0.060726,-0.027435
0.060771,0.030792
0.060816,0.062500
0.060862,0.051636
0.060907,0.007233
0.060952,-0.046906
0.060998,-0.073853
0.061043,-0.047943
0.061088,0.011993
0.061134,0.056549
0.061179,0.056580
0.061224,0.021667
0.061270,-0.022369
0.061315,-0.049591
0.061361,-0.042023
0.061406,-0.006287
0.061451,0.028748
0.061497,0.038605
0.061542,0.020416
0.061587,-0.002960
0.061633,-0.008118
0.061678,-0.005249
0.061723,-0.003998
0.061769,0.006256
0.061814,0.012665
0.061859,0.000275
0.061905,-0.002838
0.061950,0.022369
0.061995,0.040955
0.062041,0.023499
0.062086,-0.002777
0.062132,-0.010284
0.062177,-0.012787
0.062222,-0.011108
0.062268,0.016449
0.062313,0.052124
0.062358,0.050964
0.062404,0.009644
0.062449,-0.028503
0.062494,-0.033539
0.062540,-0.018463
0.062585,0.003174
0.062630,0.035431
0.062676,0.055817
0.062721,0.029144
0.062766,-0.021667
0.062812,-0.041534
0.062857,-0.026978
0.062902,-0.005402
0.062948,0.021393
0.062993,0.045380
0.063039,0.036255
0.063084,-0.004272
0.063129,-0.036469
0.063175,-0.034485
0.063220,-0.011749
0.063265,0.006378
0.063311,0.017792
0.063356,0.023102
0.063401,0.007080
0.063447,-0.018982
0.063492,-0.021149
0.063537,-0.004883
0.063583,-0.000214
0.063628,-0.004608
0.063673,-0.002258
0.063719,0.000732
0.063764,-0.000122
0.063810,0.006561
0.063855,0.015625
0.063900,0.006287
0.063946,-0.018524
0.063991,-0.033173
0.064036,-0.023499
0.064082,0.001221
0.064127,0.021576
0.064172,0.028687
0.064218,0.018433
0.064263,-0.014313
0.064308,-0.047607
0.064354,-0.045685
0.064399,-0.011658
0.064444,0.023407
0.064490,0.041687
0.064535,0.034363
0.064580,-0.001068
0.064626,-0.041992
0.064671,-0.054657
0.064717,-0.028595
0.064762,0.014923
0.064807,0.041199
0.064853,0.035889
0.064898,0.010498
0.064943,-0.022675
0.064989,-0.045074
0.065034,-0.034149
0.065079,0.000000
0.065125,0.025482
0.065170,0.029266
0.065215,0.015045
0.065261,-0.007080
0.065306,-0.021454
0.065351,-0.020020
0.065397,-0.005768
0.065442,0.007690
0.065488,0.006256
0.065533,-0.002075
0.065578,-0.000183
0.065624,0.008270
0.065669,0.011536
0.065714,0.007385
0.065760,-0.004303
0.065805,-0.020538
0.065850,-0.027191
0.065896,-0.011169
0.065941,0.020660
0.065986,0.043823
0.066032,0.037262
0.066077,0.002106
0.066122,-0.037537
0.066168,-0.053314
0.066213,-0.032898
0.066259,0.014374
0.066304,0.059204
0.066349,0.066467
0.066395,0.025208
0.066440,-0.039276
0.066485,-0.082336
0.066531,-0.067169
0.066576,-0.004944
0.066621,0.049896
0.066667,0.065063
0.066712,0.041595
0.066757,-0.017242
0.066803,-0.078278
0.066848,-0.082581
0.066893,-0.027679
0.066939,0.031921
0.066984,0.060364
0.067029,0.049591
0.067075,0.005096
0.067120,-0.040009
0.067166,-0.051941
0.067211,-0.029602
0.067256,0.008911
0.067302,0.036591
0.067347,0.032349
0.067392,0.009186
0.067438,-0.008423
0.067483,-0.017303
0.067528,-0.015869
0.067574,-0.001801
0.067619,0.006042
0.067664,-0.004364
0.067710,-0.010651
0.067755,0.004211
0.067800,0.022461
0.067846,0.025391
0.067891,0.011688
0.067937,-0.015808
0.067982,-0.041656
0.068027,-0.040070
0.068073,-0.006470
0.068118,0.037170
0.068163,0.060730
0.068209,0.042328
0.068254,-0.010529
0.068299,-0.060486
0.068345,-0.070892
0.068390,-0.031616
0.068435,0.033112
0.068481,0.077240
0.068526,0.067993
0.068571,0.011688
0.068617,-0.051758
0.068662,-0.078613
0.068707,-0.052094
0.068753,0.010620
0.068798,0.069397
0.068844,0.080963
0.068889,0.035065
0.068934,-0.030426
0.068980,-0.067657
0.069025,-0.057434
0.069070,-0.010773
0.069116,0.038788
0.069161,0.054413
0.069206,0.031433
0.069252,-0.004486
0.069297,-0.031586
0.069342,-0.037842
0.069388,-0.017212
0.069433,0.012634
0.069478,0.023346
0.069524,0.013855
0.069569,0.001648
0.069615,-0.000549
0.069660,0.009460
0.069705,0.012695
0.069751,-0.001801
0.069796,-0.011688
0.069841,-0.009338
0.069887,-0.006226
0.069932,0.008911
0.069977,0.033508
0.070023,0.035156
0.070068,0.008392
0.070113,-0.025696
0.070159,-0.047638
0.070204,-0.036499
0.070249,0.003540
0.070295,0.037720
0.070340,0.045990
0.070385,0.025299
0.070431,-0.019684
0.070476,-0.053986
0.070522,-0.046143
0.070567,-0.010712
0.070612,0.028442
0.070658,0.054688
0.070703,0.042816
0.070748,-0.002808
0.070794,-0.040588
0.070839,-0.046631
0.070884,-0.023560
0.070930,0.014923
0.070975,0.039551
0.071020,0.032257
0.071066,0.007477
0.071111,-0.015778
0.071156,-0.027130
0.071202,-0.018585
0.071247,0.000580
0.071293,0.011230
0.071338,0.011292
0.071383,0.005829
0.071429,-0.002960
0.071474,-0.003571
0.071519,0.004974
0.071565,0.003540
0.071610,-0.008698
0.071655,-0.015045
0.071701,-0.012054
0.071746,0.000153
0.071791,0.018311
0.071837,0.025452
0.071882,0.014191
0.071927,-0.008331
0.071973,-0.033051
0.072018,-0.039673
0.072063,-0.013519
0.072109,0.024628
0.072154,0.042969
0.072200,0.032562
0.072245,0.000610
0.072290,-0.035187
0.072336,-0.047821
0.072381,-0.026459
0.072426,0.012421
0.072472,0.044830
0.072517,0.048370
0.072562,0.016205
0.072608,-0.025665
0.072653,-0.045471
0.072698,-0.035004
0.072744,-0.001587
0.072789,0.033997
0.072834,0.042816
0.072880,0.021210
0.072925,-0.007629
0.072971,-0.026642
0.073016,-0.028656
0.073061,-0.009979
0.073107,0.013214
0.073152,0.019928
0.073197,0.012482
0.073243,0.000793
0.073288,-0.010010
0.073333,-0.009796
0.073379,-0.001038
0.073424,-0.001465
0.073469,-0.010468
0.073515,-0.012970
0.073560,-0.005463
0.073605,0.009857
0.073651,0.027069
0.073696,0.027100
0.073741,0.002777
0.073787,-0.026184
0.073832,-0.039825
0.073878,-0.027985
0.073923,0.010773
0.073968,0.050903
0.074014,0.056061
0.074059,0.021942
0.074104,-0.029785
0.074150,-0.071899
0.074195,-0.068054
0.074240,-0.008362
0.074286,0.055878
0.074331,0.071869
0.074376,0.041534
0.074422,-0.012512
0.074467,-0.066345
0.074512,-0.079620
0.074558,-0.033020
0.074603,0.036835
0.074649,0.076324
0.074694,0.062317
0.074739,0.008514
0.074785,-0.046997
0.074830,-0.066345
0.074875,-0.040100
0.074921,0.009521
0.074966,0.048676
0.075011,0.051849
0.075057,0.019745
0.075102,-0.017609
0.075147,-0.033356
0.075193,-0.026154
0.075238,-0.004211
0.075283,0.018982
0.075329,0.022552
0.075374,0.007538
0.075420,0.000092
0.075465,0.007996
0.075510,0.013580
0.075556,0.006989
0.075601,-0.007935
0.075646,-0.023346
0.075692,-0.025879
0.075737,-0.005768
0.075782,0.026825
0.075828,0.046631
0.075873,0.034332
0.075918,-0.006622
0.075964,-0.050018
0.076009,-0.063446
0.076054,-0.031342
0.076100,0.029175
0.076145,0.074463
0.076190,0.068420
0.076236,0.014191
0.076281,-0.049103
0.076327,-0.077576
0.076372,-0.053314
0.076417,0.007812
0.076463,0.067749
0.076508,0.084167
0.076553,0.040497
0.076599,-0.031738
0.076644,-0.078278
0.076689,-0.069183
0.076735,-0.015320
0.076780,0.045746
0.076825,0.072937
0.076871,0.048950
0.076916,-0.005035
0.076961,-0.047821
0.077007,-0.052887
0.077052,-0.023834
0.077098,0.016266
0.077143,0.041351
0.077188,0.035248
0.077234,0.006927
0.077279,-0.010681
0.077324,-0.003571
0.077370,0.003540
0.077415,-0.000275
0.077460,0.000244
0.077506,0.001862
0.077551,-0.001770
0.077596,0.004333
0.077642,0.020294
0.077687,0.024567
0.077732,0.007660
0.077778,-0.020844
0.077823,-0.038605
0.077868,-0.027802
0.077914,0.001282
0.077959,0.028595
0.078005,0.042603
0.078050,0.026764
0.078095,-0.017487
0.078141,-0.050018
0.078186,-0.043762
0.078231,-0.011993
0.078277,0.027771
0.078322,0.056061
0.078367,0.045532
0.078413,-0.000916
0.078458,-0.045715
0.078503,-0.057495
0.078549,-0.029999
0.078594,0.015137
0.078639,0.042786
0.078685,0.039062
0.078730,0.012024
0.078776,-0.024323
0.078821,-0.044220
0.078866,-0.029846
0.078912,-0.000183
0.078957,0.019043
0.079002,0.024323
0.079048,0.014282
0.079093,-0.006531
0.079138,-0.015472
0.079184,-0.006836
0.079229,-0.000122
0.079274,-0.001129
0.079320,-0.002808
0.079365,-0.003754
0.079410,-0.000214
0.079456,0.008759
0.079501,0.014038
0.079546,0.009583
0.079592,-0.005493
0.079637,-0.025604
0.079683,-0.031036
0.079728,-0.011292
0.079773,0.017853
0.079819,0.035736
0.079864,0.030701
0.079909,0.002014
0.079955,-0.032379
0.080000,-0.046509
0.080045,-0.028320
0.080091,0.011353
0.080136,0.043976
0.080181,0.045502
0.080227,0.016205
0.080272,-0.023193
0.080317,-0.047913
0.080363,-0.040649
0.080408,-0.003479
0.080454,0.034149
0.080499,0.043091
0.080544,0.023590
0.080590,-0.007935
0.080635,-0.033936
0.080680,-0.036407
0.080726,-0.013184
0.080771,0.015717
0.080816,0.029541
0.080862,0.022339
0.080907,0.002197
0.080952,-0.014923
0.080998,-0.018005
0.081043,-0.009094
0.081088,0.002167
0.081134,0.006378
0.081179,0.001770
0.081224,-0.001587
0.081270,0.004150
0.081315,0.012177
0.081361,0.012390
0.081406,0.001984
0.081451,-0.014526
0.081497,-0.024719
0.081542,-0.017639
0.081587,0.005310
0.081633,0.031616
0.081678,0.040314
0.081723,0.018097
0.081769,-0.020020
0.081814,-0.044922
0.081859,-0.040649
0.081905,-0.007050
0.081950,0.041046
0.081995,0.069977
0.082041,0.048950
0.082086,-0.011108
0.082132,-0.060577
0.082177,-0.064667
0.082222,-0.027618
0.082268,0.028778
0.082313,0.071594
0.082358,0.065460
0.082404,0.011566
0.082449,-0.047943
0.082494,-0.072052
0.082540,-0.047150
0.082585,0.008728
0.082630,0.054535
0.082676,0.058960
0.082721,0.024933
0.082766,-0.021637
0.082812,-0.050873
0.082857,-0.043365
0.082902,-0.007782
0.082948,0.024353
0.082993,0.032501
0.083039,0.019836
0.083084,-0.002960
0.083129,-0.021484
0.083175,-0.020752
0.083220,-0.006134
0.083265,0.002045
0.083311,-0.000214
0.083356,-0.003052
0.083401,-0.001343
0.083447,0.007721
0.083492,0.019745
0.083537,0.018219
0.083583,-0.002563
0.083628,-0.026367
0.083673,-0.035217
0.083719,-0.019623
0.083764,0.016998
0.083810,0.050018
0.083855,0.050232
0.083900,0.012817
0.083946,-0.037811
0.083991,-0.065277
0.084036,-0.047638
0.084082,0.004395
0.084127,0.055847
0.084172,0.071136
0.084218,0.036621
0.084263,-0.025360
0.084308,-0.069946
0.084354,-0.065247
0.084399,-0.016724
0.084444,0.041412
0.084490,0.071350
0.084535,0.052429
0.084580,-0.003113
0.084626,-0.053864
0.084671,-0.064056
0.084717,-0.031281
0.084762,0.018463
0.084807,0.051025
0.084853,0.046509
0.084898,0.012299
0.084943,-0.025696
0.084989,-0.041748
0.085034,-0.027679
0.085079,0.000702
0.085125,0.019623
0.085170,0.019775
0.085215,0.008301
0.085261,-0.003723
0.085306,-0.008728
0.085351,-0.005219
0.085397,-0.000244
0.085442,-0.002411
0.085488,-0.009247
0.085533,-0.009857
0.085578,0.000031
0.085624,0.014130
0.085669,0.022156
0.085714,0.014587
0.085760,-0.008606
0.085805,-0.031219
0.085850,-0.033752
0.085896,-0.011566
0.085941,0.022705
0.085986,0.046112
0.086032,0.038147
0.086077,0.000977
0.086122,-0.037323
0.086168,-0.048859
0.086213,-0.027374
0.086259,0.012573
0.086304,0.044342
0.086349,0.045410
0.086395,0.015198
0.086440,-0.024384
0.086485,-0.045685
0.086531,-0.034973
0.086576,-0.001709
0.086621,0.029083
0.086667,0.036987
0.086712,0.020111
0.086757,-0.007690
0.086803,-0.026794
0.086848,-0.025238
0.086893,-0.007996
0.086939,0.010529
0.086984,0.018463
0.087029,0.012695
0.087075,0.000732
0.087120,-0.005951
0.087166,-0.005096
0.087211,-0.001678
0.087256,0.000153
0.087302,-0.001953
0.087347,-0.005798
0.087392,-0.003784
0.087438,0.007172
0.087483,0.017975
0.087528,0.016541
0.087574,0.001801
0.087619,-0.016968
0.087664,-0.027252
0.087710,-0.018768
0.087755,0.006622
0.087800,0.031891
0.087846,0.036621
0.087891,0.014893
0.087937,-0.018799
0.087982,-0.041229
0.088027,-0.036102
0.088073,-0.004639
0.088118,0.031372
0.088163,0.045410
0.088209,0.028290
0.088254,-0.007935
0.088299,-0.039520
0.088345,-0.044067
0.088390,-0.017792
0.088435,0.019348
0.088481,0.041290
0.088526,0.034576
0.088571,0.004974
0.088617,-0.025848
0.088662,-0.036072
0.088707,-0.021362
0.088753,0.004700
0.088798,0.023407
0.088844,0.023590
0.088889,0.008667
0.088934,-0.007294
0.088980,-0.013306
0.089025,-0.009216
0.089070,-0.001282
0.089116,0.004730
0.089161,0.005127
0.089206,0.001312
0.089252,0.000305
0.089297,0.005585
0.089342,0.010132
0.089388,0.005676
0.089433,-0.006134
0.089478,-0.016846
0.089524,-0.017761
0.089569,-0.004028
0.089615,0.018158
0.089660,0.031952
0.089705,0.023590
0.089751,-0.004272
0.089796,-0.033783
0.089841,-0.043427
0.089887,-0.021820
0.089932,0.019989
0.089977,0.053131
0.090023,0.052246
0.090068,0.012177
0.090113,-0.044067
0.090159,-0.073181
0.090204,-0.050018
0.090249,0.006531
0.090295,0.056946
0.090340,0.070374
0.090385,0.035156
0.090431,-0.028076
0.090476,-0.072693
0.090522,-0.065765
0.090567,-0.014923
0.090612,0.042725
0.090658,0.068451
0.090703,0.047211
0.090748,-0.004730
0.090794,-0.052582
0.090839,-0.063843
0.090884,-0.030548
0.090930,0.020020
0.090975,0.047882
0.091020,0.038666
0.091066,0.008575
0.091111,-0.020752
0.091156,-0.034607
0.091202,-0.024780
0.091247,0.001648
0.091293,0.021118
0.091338,0.018433
0.091383,0.004822
0.091429,-0.000427
0.091474,0.004700
0.091519,0.008423
0.091565,0.003113
0.091610,-0.009216
0.091655,-0.020508
0.091701,-0.019592
0.091746,0.001038
0.091791,0.031586
0.091837,0.045135
0.091882,0.025055
0.091927,-0.014862
0.091973,-0.045959
0.092018,-0.047791
0.092063,-0.015411
0.092109,0.035583
0.092154,0.069611
0.092200,0.055511
0.092245,-0.000732
0.092290,-0.057251
0.092336,-0.074127
0.092381,-0.040833
0.092426,0.022125
0.092472,0.072845
0.092517,0.074188
0.092562,0.023499
0.092608,-0.044464
0.092653,-0.082153
0.092698,-0.062378
0.092744,-0.000885
0.092789,0.056427
0.092834,0.071686
0.092880,0.038513
0.092925,-0.017426
0.092971,-0.055695
0.093016,-0.052002
0.093061,-0.015594
0.093107,0.023865
0.093152,0.041260
0.093197,0.029663
0.093243,0.001129
0.093288,-0.023468
0.093333,-0.029297
0.093379,-0.015259
0.093424,0.005493
0.093469,0.014709
0.093515,0.008789
0.093560,0.001007
0.093605,0.000732
0.093651,0.004272
0.093696,0.005371
0.093741,0.000519
0.093787,-0.010010
0.093832,-0.018280
0.093878,-0.013397
0.093923,0.006042
0.093968,0.027527
0.094014,0.032349
0.094059,0.012726
0.094104,-0.018555
0.094150,-0.039520
0.094195,-0.034973
0.094240,-0.003540
0.094286,0.036316
0.094331,0.052856
0.094376,0.031433
0.094422,-0.010101
0.094467,-0.041931
0.094512,-0.044861
0.094558,-0.017578
0.094603,0.022858
0.094649,0.048370
0.094694,0.040009
0.094739,0.004517
0.094785,-0.031525
0.094830,-0.043365
0.094875,-0.025513
0.094921,0.007050
0.094966,0.031403
0.095011,0.032715
0.095057,0.012482
0.095102,-0.013336
0.095147,-0.025360
0.095193,-0.017670
0.095238,-0.001892
0.095283,0.008575
0.095329,0.010193
0.095374,0.005310
0.095420,-0.000977
0.095465,-0.002136
0.095510,0.001892
0.095556,0.002716
0.095601,-0.004608
0.095646,-0.013123
0.095692,-0.013000
0.095737,-0.002350
0.095782,0.013062
0.095828,0.022949
0.095873,0.017212
0.095918,-0.004150
0.095964,-0.026672
0.096009,-0.031647
0.096054,-0.013855
0.096100,0.013153
0.096145,0.030945
0.096190,0.028748
0.096236,0.005737
0.096281,-0.025391
0.096327,-0.041473
0.096372,-0.028015
0.096417,0.004913
0.096463,0.032562
0.096508,0.037323
0.096553,0.017151
0.096599,-0.015564
0.096644,-0.039246
0.096689,-0.035889
0.096735,-0.007172
0.096780,0.023499
0.096825,0.033203
0.096871,0.020020
0.096916,-0.002686
0.096961,-0.021118
0.097007,-0.025055
0.097052,-0.011475
0.097098,0.008331
0.097143,0.017578
0.097188,0.011993
0.097234,0.001740
0.097279,-0.002502
0.097324,-0.000488
0.097370,0.001404
0.097415,-0.000305
0.097460,-0.004669
0.097506,-0.008453
0.097551,-0.006134
0.097596,0.006195
0.097642,0.020599
0.097687,0.022064
0.097732,0.006012
0.097778,-0.018372
0.097823,-0.035370
0.097868,-0.029480
0.097914,0.002808
0.097959,0.042358
0.098005,0.056763
0.098050,0.029907
0.098095,-0.020264
0.098141,-0.057434
0.098186,-0.055969
0.098231,-0.015564
0.098277,0.039886
0.098322,0.072479
0.098367,0.055176
0.098413,-0.002930
0.098458,-0.059326
0.098503,-0.072906
0.098549,-0.036987
0.098594,0.022217
0.098639,0.066833
0.098685,0.066681
0.098730,0.019287
0.098776,-0.040558
0.098821,-0.066742
0.098866,-0.044952
0.098912,0.000916
0.098957,0.038574
0.099002,0.048370
0.099048,0.025940
0.099093,-0.014008
0.099138,-0.041138
0.099184,-0.035339
0.099229,-0.008423
0.099274,0.011414
0.099320,0.013214
0.099365,0.006622
0.099410,0.000031
0.099456,-0.004120
0.099501,-0.002502
0.099546,0.001740
0.099592,-0.003021
0.099637,-0.017822
0.099683,-0.024933
0.099728,-0.009735
0.099773,0.018982
0.099819,0.037750
0.099864,0.030762
0.099909,0.001038
0.099955,-0.034149
0.100000,-0.052246
0.100045,-0.034119
0.100091,0.016785
0.100136,0.062836
0.100181,0.064697
0.100227,0.021820
0.100272,-0.034912
0.100317,-0.070404
0.100363,-0.059418
0.100408,-0.003601
0.100454,0.059174
0.100499,0.081543
0.100544,0.047028
0.100590,-0.018219
0.100635,-0.068298
0.100680,-0.070648
0.100726,-0.025391
0.100771,0.036713
0.100816,0.072906
0.100862,0.057587
0.100907,0.004486
0.100952,-0.043579
0.100998,-0.054688
0.101043,-0.029907
0.101088,0.009888
0.101134,0.039581
0.101179,0.040863
0.101224,0.014709
0.101270,-0.017792
0.101315,-0.031982
0.101361,-0.021393
0.101406,-0.001709
0.101451,0.009338
0.101497,0.009399
0.101542,0.004517
0.101587,-0.001068
0.101633,-0.001984
0.101678,0.003448
0.101723,0.004303
0.101769,-0.008667
0.101814,-0.023804
0.101859,-0.021851
0.101905,-0.002808
0.101950,0.017242
0.101995,0.025879
0.102041,0.018311
0.102086,-0.005859
0.102132,-0.035492
0.102177,-0.045135
0.102222,-0.019989
0.102268,0.021973
0.102313,0.047058
0.102358,0.038818
0.102404,0.005859
0.102449,-0.031036
0.102494,-0.049072
0.102540,-0.033142
0.102585,0.007629
0.102630,0.041016
0.102676,0.042480
0.102721,0.016632
0.102766,-0.015533
0.102812,-0.035126
0.102857,-0.031372
0.102902,-0.005646
0.102948,0.024414
0.102993,0.035065
0.103039,0.019897
0.103084,-0.003021
0.103129,-0.014984
0.103175,-0.014221
0.103220,-0.005951
0.103265,0.005310
0.103311,0.011108
0.103356,0.006561
0.103401,0.000366
0.103447,0.002045
0.103492,0.007629
0.103537,0.007416
0.103583,-0.001434
0.103628,-0.012512
0.103673,-0.016022
0.103719,-0.007904
0.103764,0.007141
0.103810,0.020569
0.103855,0.022095
0.103900,0.005554
0.103946,-0.019348
0.103991,-0.031616
0.104036,-0.021393
0.104082,0.002655
0.104127,0.026001
0.104172,0.034393
0.104218,0.018127
0.104263,-0.014404
0.104308,-0.038391
0.104354,-0.036011
0.104399,-0.008728
0.104444,0.024719
0.104490,0.039551
0.104535,0.026733
0.104580,-0.002441
0.104626,-0.030060
0.104671,-0.038208
0.104717,-0.018860
0.104762,0.012024
0.104807,0.028992
0.104853,0.024139
0.104898,0.005798
0.104943,-0.014130
0.104989,-0.022797
0.105034,-0.014526
0.105079,0.000732
0.105125,0.009430
0.105170,0.008820
0.105215,0.003235
0.105261,-0.001099
0.105306,-0.000092
0.105351,0.002655
0.105397,0.001312
0.105442,-0.004120
0.105488,-0.010406
0.105533,-0.011292
0.105578,0.000519
0.105624,0.019257
0.105669,0.027008
0.105714,0.015015
0.105760,-0.009094
0.105805,-0.031464
0.105850,-0.035706
0.105896,-0.012024
0.105941,0.026428
0.105986,0.050720
0.106032,0.041260
0.106077,-0.000244
0.106122,-0.047333
0.106168,-0.062622
0.106213,-0.033630
0.106259,0.017090
0.106304,0.057373
0.106349,0.061493
0.106395,0.020782
0.106440,-0.038971
0.106485,-0.071289
0.106531,-0.053192
0.106576,-0.001129
0.106621,0.050415
0.106667,0.068817
0.106712,0.039520
0.106757,-0.018188
0.106803,-0.061584
0.106848,-0.060547
0.106893,-0.019287
0.106939,0.029480
0.106984,0.051239
0.107029,0.036804
0.107075,0.001678
0.107120,-0.031372
0.107166,-0.041718
0.107211,-0.022552
0.107256,0.008026
0.107302,0.023315
0.107347,0.017334
0.107392,0.004211
0.107438,-0.004303
0.107483,-0.005188
0.107528,-0.000885
0.107574,0.000275
0.107619,-0.008118
0.107664,-0.018280
0.107710,-0.014709
0.107755,0.006592
0.107800,0.030212
0.107846,0.034912
0.107891,0.013824
0.107937,-0.020050
0.107982,-0.044464
0.108027,-0.040558
0.108073,-0.004456
0.108118,0.043579
0.108163,0.066620
0.108209,0.041992
0.108254,-0.013580
0.108299,-0.059143
0.108345,-0.064301
0.108390,-0.025726
0.108435,0.033142
0.108481,0.072418
0.108526,0.061981
0.108571,0.007629
0.108617,-0.051971
0.108662,-0.075104
0.108707,-0.046631
0.108753,0.013092
0.108798,0.062988
0.108844,0.069122
0.108889,0.027863
0.108934,-0.030670
0.108980,-0.063538
0.109025,-0.049713
0.109070,-0.006470
0.109116,0.032776
0.109161,0.046204
0.109206,0.028625
0.109252,-0.006683
0.109297,-0.033752
0.109342,-0.034698
0.109388,-0.013092
0.109433,0.011536
0.109478,0.021179
0.109524,0.013977
0.109569,0.001648
0.109615,-0.004608
0.109660,-0.002533
0.109705,0.001404
0.109751,-0.000885
0.109796,-0.008606
0.109841,-0.012573
0.109887,-0.006592
0.109932,0.007233
0.109977,0.019806
0.110023,0.020111
0.110068,0.004303
0.110113,-0.019012
0.110159,-0.032990
0.110204,-0.024200
0.110249,0.004364
0.110295,0.031982
